,cat 1,cat 2,cat 3,cat 4,cat 5,cat final,url
2051,History,United States,Latin American,0,0,finale,https://www.amazon.com/s?bbn=156593011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156584011%2Cn%3A156593011%2Cn%3A18139738011&dc&qid=1660772396&rnid=156593011&ref=lp_156593011_nr_n_8
2052,History,United States,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Afghan War,0,0,https://www.amazon.com/s?bbn=156668011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156658011%2Cn%3A156668011%2Cn%3A6361598011&dc&qid=1660776001&rnid=156668011&ref=lp_156668011_nr_n_0
2053,History,United States,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Civil War,0,0,https://www.amazon.com/s?bbn=156668011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156658011%2Cn%3A156668011%2Cn%3A156609011&dc&qid=1660776001&rnid=156668011&ref=lp_156668011_nr_n_1
2054,History,United States,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Iraq War,0,0,https://www.amazon.com/s?bbn=156668011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156658011%2Cn%3A156668011%2Cn%3A6361599011&dc&qid=1660776001&rnid=156668011&ref=lp_156668011_nr_n_2
2055,History,United States,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Operation Desert Storm,0,0,https://www.amazon.com/s?bbn=156668011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156658011%2Cn%3A156668011%2Cn%3A156670011&dc&qid=1660776001&rnid=156668011&ref=lp_156668011_nr_n_3
2056,History,United States,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Vehicles,0,0,https://www.amazon.com/s?bbn=156668011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156658011%2Cn%3A156668011%2Cn%3A14530446011&dc&qid=1660776001&rnid=156668011&ref=lp_156668011_nr_n_4
2057,History,United States,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Veterans,0,0,https://www.amazon.com/s?bbn=156668011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156658011%2Cn%3A156668011%2Cn%3A156671011&dc&qid=1660776001&rnid=156668011&ref=lp_156668011_nr_n_5
2058,History,United States,Revolution & Founding,0,0,finale,https://www.amazon.com/s?bbn=156593011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156584011%2Cn%3A156593011%2Cn%3A156612011&dc&qid=1660772396&rnid=156593011&ref=lp_156593011_nr_n_10
2059,History,United States,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Mid-Atlantic,0,0,https://www.amazon.com/s?bbn=156613011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156584011%2Cn%3A156593011%2Cn%3A156613011%2Cn%3A156615011&dc&qid=1660776005&rnid=156613011&ref=lp_156613011_nr_n_0
2060,History,United States,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Midwest,0,0,https://www.amazon.com/s?bbn=156613011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156584011%2Cn%3A156593011%2Cn%3A156613011%2Cn%3A10704215011&dc&qid=1660776005&rnid=156613011&ref=lp_156613011_nr_n_1
2061,History,United States,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",New England,0,0,https://www.amazon.com/s?bbn=156613011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156584011%2Cn%3A156593011%2Cn%3A156613011%2Cn%3A156616011&dc&qid=1660776005&rnid=156613011&ref=lp_156613011_nr_n_2
2062,History,United States,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Pacific Northwest,0,0,https://www.amazon.com/s?bbn=156613011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156584011%2Cn%3A156593011%2Cn%3A156613011%2Cn%3A156617011&dc&qid=1660776005&rnid=156613011&ref=lp_156613011_nr_n_3
2063,History,United States,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",South,0,0,https://www.amazon.com/s?bbn=156613011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156584011%2Cn%3A156593011%2Cn%3A156613011%2Cn%3A156618011&dc&qid=1660776005&rnid=156613011&ref=lp_156613011_nr_n_4
2064,History,United States,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Southwest,0,0,https://www.amazon.com/s?bbn=156613011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156584011%2Cn%3A156593011%2Cn%3A156613011%2Cn%3A156619011&dc&qid=1660776005&rnid=156613011&ref=lp_156613011_nr_n_5
2065,History,United States,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",West,0,0,https://www.amazon.com/s?bbn=156613011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156584011%2Cn%3A156593011%2Cn%3A156613011%2Cn%3A156620011&dc&qid=1660776005&rnid=156613011&ref=lp_156613011_nr_n_6
2066,History,Women in History,0,0,0,finale,https://www.amazon.com/s?bbn=156576011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A10704244011&dc&qid=1660771922&rnid=156576011&ref=lp_156576011_nr_n_19
2067,History,World,Early Civilization,0,0,finale,https://www.amazon.com/s?bbn=156680011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156680011%2Cn%3A156622011&dc&qid=1660772403&rnid=156680011&ref=lp_156680011_nr_n_0
2068,History,World,Expeditions & Discoveries,0,0,finale,https://www.amazon.com/s?bbn=156680011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156680011%2Cn%3A156686011&dc&qid=1660772403&rnid=156680011&ref=lp_156680011_nr_n_1
2069,History,World,Historical Geography,0,0,finale,https://www.amazon.com/s?bbn=156680011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156680011%2Cn%3A10704245011&dc&qid=1660772403&rnid=156680011&ref=lp_156680011_nr_n_2
2070,History,World,Jewish,0,0,finale,https://www.amazon.com/s?bbn=156680011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156680011%2Cn%3A156688011&dc&qid=1660772403&rnid=156680011&ref=lp_156680011_nr_n_3
2071,History,World,Revolutionary,0,0,finale,https://www.amazon.com/s?bbn=156680011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156680011%2Cn%3A156651011&dc&qid=1660772403&rnid=156680011&ref=lp_156680011_nr_n_4
2072,History,World,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Aviation,0,0,https://www.amazon.com/s?bbn=156693011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156680011%2Cn%3A156693011%2Cn%3A156694011&dc&qid=1660776016&rnid=156693011&ref=lp_156693011_nr_n_0
2073,History,World,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Railroads,0,0,https://www.amazon.com/s?bbn=156693011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156680011%2Cn%3A156693011%2Cn%3A156695011&dc&qid=1660776016&rnid=156693011&ref=lp_156693011_nr_n_1
2074,History,World,"0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Ships,0,0,https://www.amazon.com/s?bbn=156693011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156680011%2Cn%3A156693011%2Cn%3A157551011&dc&qid=1660776016&rnid=156693011&ref=lp_156693011_nr_n_2
2075,Humor & Entertainment,"Activities, Puzzles & Games","0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Backgammon,0,0,https://www.amazon.com/s?bbn=156377011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A156377011%2Cn%3A156378011&dc&qid=1660776018&rnid=156377011&ref=lp_156377011_nr_n_0
2076,Humor & Entertainment,"Activities, Puzzles & Games","0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Checkers,0,0,https://www.amazon.com/s?bbn=156377011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A156377011%2Cn%3A156379011&dc&qid=1660776018&rnid=156377011&ref=lp_156377011_nr_n_1
2077,Humor & Entertainment,"Activities, Puzzles & Games","0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Chess,0,0,https://www.amazon.com/s?bbn=156377011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A156377011%2Cn%3A156380011&dc&qid=1660776018&rnid=156377011&ref=lp_156377011_nr_n_2
2078,Humor & Entertainment,"Activities, Puzzles & Games","0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Blackjack,0,0,https://www.amazon.com/s?bbn=156382011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A156382011%2Cn%3A156396011&dc&qid=1660776020&rnid=156382011&ref=lp_156382011_nr_n_0
2079,Humor & Entertainment,"Activities, Puzzles & Games","0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Bridge,0,0,https://www.amazon.com/s?bbn=156382011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A156382011%2Cn%3A156383011&dc&qid=1660776020&rnid=156382011&ref=lp_156382011_nr_n_1
2080,Humor & Entertainment,"Activities, Puzzles & Games","0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Gambling,0,0,https://www.amazon.com/s?bbn=156382011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A156382011%2Cn%3A156384011&dc&qid=1660776020&rnid=156382011&ref=lp_156382011_nr_n_2
2081,Humor & Entertainment,"Activities, Puzzles & Games","0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Poker,0,0,https://www.amazon.com/s?bbn=156382011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A156382011%2Cn%3A156386011&dc&qid=1660776020&rnid=156382011&ref=lp_156382011_nr_n_3
2082,Humor & Entertainment,"Activities, Puzzles & Games","0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Solitaire,0,0,https://www.amazon.com/s?bbn=156382011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A156382011%2Cn%3A156387011&dc&qid=1660776020&rnid=156382011&ref=lp_156382011_nr_n_4
2083,Humor & Entertainment,"Activities, Puzzles & Games",Coloring Books,0,0,finale,https://www.amazon.com/s?bbn=156376011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A14530447011&dc&qid=1660772405&rnid=156376011&ref=lp_156376011_nr_n_2
2084,Humor & Entertainment,"Activities, Puzzles & Games","0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Crostic,0,0,https://www.amazon.com/s?bbn=156388011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A156388011%2Cn%3A156389011&dc&qid=1660776023&rnid=156388011&ref=lp_156388011_nr_n_0
2085,Humor & Entertainment,"Activities, Puzzles & Games","0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Cryptic,0,0,https://www.amazon.com/s?bbn=156388011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A156388011%2Cn%3A156390011&dc&qid=1660776023&rnid=156388011&ref=lp_156388011_nr_n_1
2086,Humor & Entertainment,"Activities, Puzzles & Games","0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Diagramless,0,0,https://www.amazon.com/s?bbn=156388011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A156388011%2Cn%3A156391011&dc&qid=1660776023&rnid=156388011&ref=lp_156388011_nr_n_2
2087,Humor & Entertainment,"Activities, Puzzles & Games","0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Dictionaries,0,0,https://www.amazon.com/s?bbn=156388011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A156388011%2Cn%3A156392011&dc&qid=1660776023&rnid=156388011&ref=lp_156388011_nr_n_3
2088,Humor & Entertainment,"Activities, Puzzles & Games",Fantasy Sports,0,0,finale,https://www.amazon.com/s?bbn=156376011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A156394011&dc&qid=1660772405&rnid=156376011&ref=lp_156376011_nr_n_4
2089,Humor & Entertainment,"Activities, Puzzles & Games","0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Blackjack,0,0,https://www.amazon.com/s?bbn=156395011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A156395011%2Cn%3A156396011&dc&qid=1660776026&rnid=156395011&ref=lp_156395011_nr_n_0
2090,Humor & Entertainment,"Activities, Puzzles & Games","0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Lotteries,0,0,https://www.amazon.com/s?bbn=156395011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A156395011%2Cn%3A156398011&dc&qid=1660776026&rnid=156395011&ref=lp_156395011_nr_n_1
2091,Humor & Entertainment,"Activities, Puzzles & Games","0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Poker,0,0,https://www.amazon.com/s?bbn=156395011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A156395011%2Cn%3A156386011&dc&qid=1660776026&rnid=156395011&ref=lp_156395011_nr_n_2
2092,Humor & Entertainment,"Activities, Puzzles & Games","0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Sports,0,0,https://www.amazon.com/s?bbn=156395011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A156395011%2Cn%3A156399011&dc&qid=1660776026&rnid=156395011&ref=lp_156395011_nr_n_3
2093,Humor & Entertainment,"Activities, Puzzles & Games","0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Table Games,0,0,https://www.amazon.com/s?bbn=156395011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A156395011%2Cn%3A16232545011&dc&qid=1660776026&rnid=156395011&ref=lp_156395011_nr_n_4
2094,Humor & Entertainment,"Activities, Puzzles & Games","0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Track Betting,0,0,https://www.amazon.com/s?bbn=156395011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A156395011%2Cn%3A156400011&dc&qid=1660776026&rnid=156395011&ref=lp_156395011_nr_n_5
2095,Humor & Entertainment,"Activities, Puzzles & Games",Guided Journals,0,0,finale,https://www.amazon.com/s?bbn=156376011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A16232455011&dc&qid=1660772405&rnid=156376011&ref=lp_156376011_nr_n_6
2096,Humor & Entertainment,"Activities, Puzzles & Games",Logic & Brain Teasers,0,0,finale,https://www.amazon.com/s?bbn=156376011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A156402011&dc&qid=1660772405&rnid=156376011&ref=lp_156376011_nr_n_7
2097,Humor & Entertainment,"Activities, Puzzles & Games",Magic,0,0,finale,https://www.amazon.com/s?bbn=156376011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A156403011&dc&qid=1660772405&rnid=156376011&ref=lp_156376011_nr_n_8
2098,Humor & Entertainment,"Activities, Puzzles & Games",Optical Illusions,0,0,finale,https://www.amazon.com/s?bbn=156376011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A16232544011&dc&qid=1660772405&rnid=156376011&ref=lp_156376011_nr_n_9
2099,Humor & Entertainment,"Activities, Puzzles & Games",Puzzles,0,0,finale,https://www.amazon.com/s?bbn=156376011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A156404011&dc&qid=1660772405&rnid=156376011&ref=lp_156376011_nr_n_10
2100,Humor & Entertainment,"Activities, Puzzles & Games",Quizzes,0,0,finale,https://www.amazon.com/s?bbn=156376011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A156405011&dc&qid=1660772405&rnid=156376011&ref=lp_156376011_nr_n_11
2101,Humor & Entertainment,"Activities, Puzzles & Games",Reference,0,0,finale,https://www.amazon.com/s?bbn=156376011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A156406011&dc&qid=1660772405&rnid=156376011&ref=lp_156376011_nr_n_12
2102,Humor & Entertainment,"Activities, Puzzles & Games",Role Playing & Fantasy,0,0,finale,https://www.amazon.com/s?bbn=156376011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A156407011&dc&qid=1660772405&rnid=156376011&ref=lp_156376011_nr_n_13
2103,Humor & Entertainment,"Activities, Puzzles & Games","0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Changeling,0,0,https://www.amazon.com/s?bbn=158584011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A158584011%2Cn%3A158585011&dc&qid=1660776041&rnid=158584011&ref=lp_158584011_nr_n_0
2104,Humor & Entertainment,"Activities, Puzzles & Games","0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Dungeons & Dragons,0,0,https://www.amazon.com/s?bbn=158584011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A158584011%2Cn%3A158586011&dc&qid=1660776041&rnid=158584011&ref=lp_158584011_nr_n_1
2105,Humor & Entertainment,"Activities, Puzzles & Games","0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Mage,0,0,https://www.amazon.com/s?bbn=158584011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A158584011%2Cn%3A158587011&dc&qid=1660776041&rnid=158584011&ref=lp_158584011_nr_n_2
2106,Humor & Entertainment,"Activities, Puzzles & Games","0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Strategy,0,0,https://www.amazon.com/s?bbn=158584011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A158584011%2Cn%3A158588011&dc&qid=1660776041&rnid=158584011&ref=lp_158584011_nr_n_3
2107,Humor & Entertainment,"Activities, Puzzles & Games","0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Vampire,0,0,https://www.amazon.com/s?bbn=158584011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A158584011%2Cn%3A158589011&dc&qid=1660776041&rnid=158584011&ref=lp_158584011_nr_n_4
2108,Humor & Entertainment,"Activities, Puzzles & Games","0               Architects, A-Z
1       Building Types & Styles
2                     Criticism
3           Drawing & Modelling
4         Historic Preservation
                 ...           
3259                     Turkey
3260                          0
3261                    Regions
3262                     States
3263           Washington, D.C.
Name: cat 3, Length: 3264, dtype: object",Werewolf,0,0,https://www.amazon.com/s?bbn=158584011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A158584011%2Cn%3A158590011&dc&qid=1660776041&rnid=158584011&ref=lp_158584011_nr_n_5
2109,Humor & Entertainment,"Activities, Puzzles & Games",Sudoku,0,0,finale,https://www.amazon.com/s?bbn=156376011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A16232543011&dc&qid=1660772405&rnid=156376011&ref=lp_156376011_nr_n_15
2110,Humor & Entertainment,"Activities, Puzzles & Games",Travel Games,0,0,finale,https://www.amazon.com/s?bbn=156376011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011%2Cn%3A156408011&dc&qid=1660772405&rnid=156376011&ref=lp_156376011_nr_n_16
