,cat 1,cat 2,cat 3,cat 4,cat 5,cat final,url
109,"Crafts, Hobbies & Home",Interior Design,0,0,0,0,https://www.amazon.com/s?bbn=156699011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156699011%2Cn%3A156903011&dc&qid=1660771909&rnid=156699011&ref=lp_156699011_nr_n_6
110,"Crafts, Hobbies & Home",Weddings,0,0,0,0,https://www.amazon.com/s?bbn=156699011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156699011%2Cn%3A156914011&dc&qid=1660771909&rnid=156699011&ref=lp_156699011_nr_n_7
111,Education & Teaching,Childhood Education,0,0,0,0,https://www.amazon.com/s?bbn=158125011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158125011%2Cn%3A9154414011&dc&qid=1660771911&rnid=158125011&ref=lp_158125011_nr_n_0
112,Education & Teaching,Higher & Continuing Education,0,0,0,0,https://www.amazon.com/s?bbn=158125011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158125011%2Cn%3A157366011&dc&qid=1660771911&rnid=158125011&ref=lp_158125011_nr_n_1
113,Education & Teaching,Studying & Workbooks,0,0,0,0,https://www.amazon.com/s?bbn=158125011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158125011%2Cn%3A6446437011&dc&qid=1660771911&rnid=158125011&ref=lp_158125011_nr_n_2
114,Education & Teaching,Teacher Resources,0,0,0,0,https://www.amazon.com/s?bbn=158125011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158125011%2Cn%3A157364011&dc&qid=1660771911&rnid=158125011&ref=lp_158125011_nr_n_3
115,Education & Teaching,Test Preparation,0,0,0,0,https://www.amazon.com/s?bbn=158125011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158125011%2Cn%3A158240011&dc&qid=1660771911&rnid=158125011&ref=lp_158125011_nr_n_4
116,Engineering & Transportation,Automotive,0,0,0,0,https://www.amazon.com/s?bbn=157626011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157626011%2Cn%3A157326011&dc&qid=1660771914&rnid=157626011&ref=lp_157626011_nr_n_0
117,Engineering & Transportation,Engineering,0,0,0,0,https://www.amazon.com/s?bbn=157626011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157626011%2Cn%3A157666011&dc&qid=1660771914&rnid=157626011&ref=lp_157626011_nr_n_1
118,Engineering & Transportation,Transportation,0,0,0,0,https://www.amazon.com/s?bbn=157626011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157626011%2Cn%3A157535011&dc&qid=1660771914&rnid=157626011&ref=lp_157626011_nr_n_2
119,Foreign Languages,Arabic,0,0,0,0,https://www.amazon.com/s?bbn=7735160011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A7735160011%2Cn%3A7735197011&dc&qid=1660771916&rnid=7735160011&ref=lp_7735160011_nr_n_0
120,Foreign Languages,Chinese (Simplified),0,0,0,0,https://www.amazon.com/s?bbn=7735160011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A7735160011%2Cn%3A7735167011&dc&qid=1660771916&rnid=7735160011&ref=lp_7735160011_nr_n_1
121,Foreign Languages,Chinese (Traditional),0,0,0,0,https://www.amazon.com/s?bbn=7735160011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A7735160011%2Cn%3A18327575011&dc&qid=1660771916&rnid=7735160011&ref=lp_7735160011_nr_n_2
122,Foreign Languages,French,0,0,0,0,https://www.amazon.com/s?bbn=7735160011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A7735160011%2Cn%3A7735163011&dc&qid=1660771916&rnid=7735160011&ref=lp_7735160011_nr_n_3
123,Foreign Languages,German,0,0,0,0,https://www.amazon.com/s?bbn=7735160011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A7735160011%2Cn%3A7735162011&dc&qid=1660771916&rnid=7735160011&ref=lp_7735160011_nr_n_4
124,Foreign Languages,Italian,0,0,0,0,https://www.amazon.com/s?bbn=7735160011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A7735160011%2Cn%3A7735164011&dc&qid=1660771916&rnid=7735160011&ref=lp_7735160011_nr_n_5
125,Foreign Languages,Japanese,0,0,0,0,https://www.amazon.com/s?bbn=7735160011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A7735160011%2Cn%3A7735165011&dc&qid=1660771916&rnid=7735160011&ref=lp_7735160011_nr_n_6
126,Foreign Languages,Other Languages,0,0,0,0,https://www.amazon.com/s?bbn=7735160011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A7735160011%2Cn%3A7738934011&dc&qid=1660771916&rnid=7735160011&ref=lp_7735160011_nr_n_7
127,Foreign Languages,Portuguese,0,0,0,0,https://www.amazon.com/s?bbn=7735160011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A7735160011%2Cn%3A7735166011&dc&qid=1660771916&rnid=7735160011&ref=lp_7735160011_nr_n_8
128,Foreign Languages,Russian,0,0,0,0,https://www.amazon.com/s?bbn=7735160011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A7735160011%2Cn%3A7735169011&dc&qid=1660771916&rnid=7735160011&ref=lp_7735160011_nr_n_9
129,Foreign Languages,Spanish,0,0,0,0,https://www.amazon.com/s?bbn=7735160011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A7735160011%2Cn%3A7735161011&dc&qid=1660771916&rnid=7735160011&ref=lp_7735160011_nr_n_10
130,"Health, Fitness & Dieting",Addiction & Recovery,0,0,0,0,https://www.amazon.com/s?bbn=156430011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156548011&dc&qid=1660771919&rnid=156430011&ref=lp_156430011_nr_n_0
131,"Health, Fitness & Dieting",Alternative Medicine,0,0,0,0,https://www.amazon.com/s?bbn=156430011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156431011&dc&qid=1660771919&rnid=156430011&ref=lp_156430011_nr_n_1
132,"Health, Fitness & Dieting","Beauty, Grooming, & Style",0,0,0,0,https://www.amazon.com/s?bbn=156430011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156443011&dc&qid=1660771919&rnid=156430011&ref=lp_156430011_nr_n_2
133,"Health, Fitness & Dieting",Counseling & Psychology,0,0,0,0,https://www.amazon.com/s?bbn=156430011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156512011&dc&qid=1660771919&rnid=156430011&ref=lp_156430011_nr_n_3
134,"Health, Fitness & Dieting",Death & Grief,0,0,0,0,https://www.amazon.com/s?bbn=156430011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156448011&dc&qid=1660771919&rnid=156430011&ref=lp_156430011_nr_n_4
135,"Health, Fitness & Dieting",Diets & Weight Loss,0,0,0,0,https://www.amazon.com/s?bbn=156430011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156451011&dc&qid=1660771919&rnid=156430011&ref=lp_156430011_nr_n_5
136,"Health, Fitness & Dieting",Diseases & Physical Ailments,0,0,0,0,https://www.amazon.com/s?bbn=156430011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156462011&dc&qid=1660771919&rnid=156430011&ref=lp_156430011_nr_n_6
137,"Health, Fitness & Dieting",Exercise & Fitness,0,0,0,0,https://www.amazon.com/s?bbn=156430011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156481011&dc&qid=1660771919&rnid=156430011&ref=lp_156430011_nr_n_7
138,"Health, Fitness & Dieting",Nutrition,0,0,0,0,https://www.amazon.com/s?bbn=156430011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156497011&dc&qid=1660771919&rnid=156430011&ref=lp_156430011_nr_n_8
139,"Health, Fitness & Dieting",Personal Health,0,0,0,0,https://www.amazon.com/s?bbn=156430011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156501011&dc&qid=1660771919&rnid=156430011&ref=lp_156430011_nr_n_9
140,"Health, Fitness & Dieting",Reference,0,0,0,0,https://www.amazon.com/s?bbn=156430011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156555011&dc&qid=1660771919&rnid=156430011&ref=lp_156430011_nr_n_10
141,"Health, Fitness & Dieting",Relationships,0,0,0,0,https://www.amazon.com/s?bbn=156430011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156556011&dc&qid=1660771919&rnid=156430011&ref=lp_156430011_nr_n_11
142,"Health, Fitness & Dieting",Safety & First Aid,0,0,0,0,https://www.amazon.com/s?bbn=156430011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156562011&dc&qid=1660771919&rnid=156430011&ref=lp_156430011_nr_n_12
143,"Health, Fitness & Dieting",Sex,0,0,0,0,https://www.amazon.com/s?bbn=156430011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A156575011&dc&qid=1660771919&rnid=156430011&ref=lp_156430011_nr_n_13
144,"Health, Fitness & Dieting",Sports Health & Safety,0,0,0,0,https://www.amazon.com/s?bbn=156430011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A11717492011&dc&qid=1660771919&rnid=156430011&ref=lp_156430011_nr_n_14
145,"Health, Fitness & Dieting",Teen Health,0,0,0,0,https://www.amazon.com/s?bbn=156430011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156430011%2Cn%3A11717493011&dc&qid=1660771919&rnid=156430011&ref=lp_156430011_nr_n_15
146,History,Africa,0,0,0,0,https://www.amazon.com/s?bbn=156576011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156577011&dc&qid=1660771922&rnid=156576011&ref=lp_156576011_nr_n_0
147,History,Americas,0,0,0,0,https://www.amazon.com/s?bbn=156576011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156584011&dc&qid=1660771922&rnid=156576011&ref=lp_156576011_nr_n_1
148,History,Ancient,0,0,0,0,https://www.amazon.com/s?bbn=156576011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156621011&dc&qid=1660771922&rnid=156576011&ref=lp_156576011_nr_n_2
149,History,Polar Regions,0,0,0,0,https://www.amazon.com/s?bbn=156576011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156635011&dc&qid=1660771922&rnid=156576011&ref=lp_156576011_nr_n_3
150,History,Asia,0,0,0,0,https://www.amazon.com/s?bbn=156576011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156627011&dc&qid=1660771922&rnid=156576011&ref=lp_156576011_nr_n_4
151,History,Australia & Oceania,0,0,0,0,https://www.amazon.com/s?bbn=156576011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156633011&dc&qid=1660771922&rnid=156576011&ref=lp_156576011_nr_n_5
152,History,Europe,0,0,0,0,https://www.amazon.com/s?bbn=156576011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156636011&dc&qid=1660771922&rnid=156576011&ref=lp_156576011_nr_n_6
153,History,Food & Cooking,0,0,0,0,https://www.amazon.com/s?bbn=156576011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156188011&dc&qid=1660771922&rnid=156576011&ref=lp_156576011_nr_n_7
154,History,Historical Biographies,0,0,0,0,https://www.amazon.com/s?bbn=156576011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A154781011&dc&qid=1660771922&rnid=156576011&ref=lp_156576011_nr_n_8
155,History,Historical Study,0,0,0,0,https://www.amazon.com/s?bbn=156576011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156648011&dc&qid=1660771922&rnid=156576011&ref=lp_156576011_nr_n_9
156,History,Maritime History & Piracy,0,0,0,0,https://www.amazon.com/s?bbn=156576011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A11650869011&dc&qid=1660771922&rnid=156576011&ref=lp_156576011_nr_n_10
157,History,Middle East,0,0,0,0,https://www.amazon.com/s?bbn=156576011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156653011&dc&qid=1660771922&rnid=156576011&ref=lp_156576011_nr_n_11
158,History,Military,0,0,0,0,https://www.amazon.com/s?bbn=156576011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156658011&dc&qid=1660771922&rnid=156576011&ref=lp_156576011_nr_n_12
159,History,Modern (16th-21st Centuries),0,0,0,0,https://www.amazon.com/s?bbn=156576011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A10704229011&dc&qid=1660771922&rnid=156576011&ref=lp_156576011_nr_n_13
160,History,Religion,0,0,0,0,https://www.amazon.com/s?bbn=156576011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A10704230011&dc&qid=1660771922&rnid=156576011&ref=lp_156576011_nr_n_14
161,History,Russia,0,0,0,0,https://www.amazon.com/s?bbn=156576011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156679011&dc&qid=1660771922&rnid=156576011&ref=lp_156576011_nr_n_15
162,History,Science & Medicine,0,0,0,0,https://www.amazon.com/s?bbn=156576011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A10704234011&dc&qid=1660771922&rnid=156576011&ref=lp_156576011_nr_n_16
163,History,Social History,0,0,0,0,https://www.amazon.com/s?bbn=156576011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A10704239011&dc&qid=1660771922&rnid=156576011&ref=lp_156576011_nr_n_17
164,History,United States,0,0,0,0,https://www.amazon.com/s?bbn=156576011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156593011&dc&qid=1660771922&rnid=156576011&ref=lp_156576011_nr_n_18
165,History,Women in History,0,0,0,0,https://www.amazon.com/s?bbn=156576011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A10704244011&dc&qid=1660771922&rnid=156576011&ref=lp_156576011_nr_n_19
166,History,World,0,0,0,0,https://www.amazon.com/s?bbn=156576011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156576011%2Cn%3A156680011&dc&qid=1660771922&rnid=156576011&ref=lp_156576011_nr_n_20
167,Humor & Entertainment,"Activities, Puzzles & Games",0,0,0,0,https://www.amazon.com/s?bbn=156279011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156376011&dc&qid=1660771926&rnid=156279011&ref=lp_156279011_nr_n_0
168,Humor & Entertainment,Humor,0,0,0,0,https://www.amazon.com/s?bbn=156279011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A6408942011&dc&qid=1660771926&rnid=156279011&ref=lp_156279011_nr_n_1
169,Humor & Entertainment,Movies & Video,0,0,0,0,https://www.amazon.com/s?bbn=156279011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156287011&dc&qid=1660771926&rnid=156279011&ref=lp_156279011_nr_n_2
170,Humor & Entertainment,Performing Arts,0,0,0,0,https://www.amazon.com/s?bbn=156279011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A154691011&dc&qid=1660771926&rnid=156279011&ref=lp_156279011_nr_n_3
171,Humor & Entertainment,Pop Culture,0,0,0,0,https://www.amazon.com/s?bbn=156279011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156373011&dc&qid=1660771926&rnid=156279011&ref=lp_156279011_nr_n_4
172,Humor & Entertainment,Radio,0,0,0,0,https://www.amazon.com/s?bbn=156279011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156413011&dc&qid=1660771926&rnid=156279011&ref=lp_156279011_nr_n_5
173,Humor & Entertainment,Television,0,0,0,0,https://www.amazon.com/s?bbn=156279011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156279011%2Cn%3A156417011&dc&qid=1660771926&rnid=156279011&ref=lp_156279011_nr_n_6
174,Law,Administrative Law,0,0,0,0,https://www.amazon.com/s?bbn=156915011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156915011%2Cn%3A156916011&dc&qid=1660771930&rnid=156915011&ref=lp_156915011_nr_n_0
175,Law,Business,0,0,0,0,https://www.amazon.com/s?bbn=156915011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156915011%2Cn%3A156927011&dc&qid=1660771930&rnid=156915011&ref=lp_156915011_nr_n_1
176,Law,Constitutional Law,0,0,0,0,https://www.amazon.com/s?bbn=156915011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156915011%2Cn%3A156943011&dc&qid=1660771930&rnid=156915011&ref=lp_156915011_nr_n_2
177,Law,Criminal Law,0,0,0,0,https://www.amazon.com/s?bbn=156915011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156915011%2Cn%3A156948011&dc&qid=1660771930&rnid=156915011&ref=lp_156915011_nr_n_3
178,Law,Dictionaries & Terminology,0,0,0,0,https://www.amazon.com/s?bbn=156915011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156915011%2Cn%3A156953011&dc&qid=1660771930&rnid=156915011&ref=lp_156915011_nr_n_4
179,Law,Environmental & Natural Resources Law,0,0,0,0,https://www.amazon.com/s?bbn=156915011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156915011%2Cn%3A156954011&dc&qid=1660771930&rnid=156915011&ref=lp_156915011_nr_n_5
180,Law,Ethics & Professional Responsibility,0,0,0,0,https://www.amazon.com/s?bbn=156915011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156915011%2Cn%3A156955011&dc&qid=1660771930&rnid=156915011&ref=lp_156915011_nr_n_6
181,Law,Family & Health Law,0,0,0,0,https://www.amazon.com/s?bbn=156915011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156915011%2Cn%3A156956011&dc&qid=1660771930&rnid=156915011&ref=lp_156915011_nr_n_7
182,Law,Intellectual Property,0,0,0,0,https://www.amazon.com/s?bbn=156915011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156915011%2Cn%3A156968011&dc&qid=1660771930&rnid=156915011&ref=lp_156915011_nr_n_8
183,Law,International Law,0,0,0,0,https://www.amazon.com/s?bbn=156915011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156915011%2Cn%3A156973011&dc&qid=1660771930&rnid=156915011&ref=lp_156915011_nr_n_9
184,Law,Law Practice,0,0,0,0,https://www.amazon.com/s?bbn=156915011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156915011%2Cn%3A156974011&dc&qid=1660771930&rnid=156915011&ref=lp_156915011_nr_n_10
185,Law,Legal Education,0,0,0,0,https://www.amazon.com/s?bbn=156915011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156915011%2Cn%3A156983011&dc&qid=1660771930&rnid=156915011&ref=lp_156915011_nr_n_11
186,Law,Media & the Law,0,0,0,0,https://www.amazon.com/s?bbn=156915011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156915011%2Cn%3A156984011&dc&qid=1660771930&rnid=156915011&ref=lp_156915011_nr_n_12
187,Law,One-L,0,0,0,0,https://www.amazon.com/s?bbn=156915011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156915011%2Cn%3A156985011&dc&qid=1660771930&rnid=156915011&ref=lp_156915011_nr_n_13
188,Law,Perspectives on Law,0,0,0,0,https://www.amazon.com/s?bbn=156915011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156915011%2Cn%3A156989011&dc&qid=1660771930&rnid=156915011&ref=lp_156915011_nr_n_14
189,Law,Practical Guides,0,0,0,0,https://www.amazon.com/s?bbn=156915011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156915011%2Cn%3A156999011&dc&qid=1660771930&rnid=156915011&ref=lp_156915011_nr_n_15
190,Law,Procedures & Litigation,0,0,0,0,https://www.amazon.com/s?bbn=156915011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156915011%2Cn%3A157004011&dc&qid=1660771930&rnid=156915011&ref=lp_156915011_nr_n_16
191,Law,Specialties,0,0,0,0,https://www.amazon.com/s?bbn=156915011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156915011%2Cn%3A157017011&dc&qid=1660771930&rnid=156915011&ref=lp_156915011_nr_n_17
192,Law,Taxation,0,0,0,0,https://www.amazon.com/s?bbn=156915011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156915011%2Cn%3A157025011&dc&qid=1660771930&rnid=156915011&ref=lp_156915011_nr_n_18
193,LGBTQ+ eBooks,Biographies & Memoirs,0,0,0,0,https://www.amazon.com/s?bbn=156424011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156424011%2Cn%3A156425011&dc&qid=1660771932&rnid=156424011&ref=lp_156424011_nr_n_0
194,LGBTQ+ eBooks,"Comics, Manga & Graphic Novels",0,0,0,0,https://www.amazon.com/s?bbn=156424011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156424011%2Cn%3A10886534011&dc&qid=1660771932&rnid=156424011&ref=lp_156424011_nr_n_1
195,LGBTQ+ eBooks,Drama & Plays,0,0,0,0,https://www.amazon.com/s?bbn=156424011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156424011%2Cn%3A10886539011&dc&qid=1660771932&rnid=156424011&ref=lp_156424011_nr_n_2
196,LGBTQ+ eBooks,Erotica,0,0,0,0,https://www.amazon.com/s?bbn=156424011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156424011%2Cn%3A7620213011&dc&qid=1660771932&rnid=156424011&ref=lp_156424011_nr_n_3
197,LGBTQ+ eBooks,LGBTQ+ Parenting & Families,0,0,0,0,https://www.amazon.com/s?bbn=156424011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156424011%2Cn%3A18623137011&dc&qid=1660771932&rnid=156424011&ref=lp_156424011_nr_n_4
198,LGBTQ+ eBooks,LGBTQ+ Science Fiction & Fantasy,0,0,0,0,https://www.amazon.com/s?bbn=156424011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156424011%2Cn%3A10886538011&dc&qid=1660771932&rnid=156424011&ref=lp_156424011_nr_n_5
199,LGBTQ+ eBooks,LGBTQ+ Studies,0,0,0,0,https://www.amazon.com/s?bbn=156424011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156424011%2Cn%3A10886535011&dc&qid=1660771932&rnid=156424011&ref=lp_156424011_nr_n_6
200,LGBTQ+ eBooks,Literary Criticism,0,0,0,0,https://www.amazon.com/s?bbn=156424011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156424011%2Cn%3A156428011&dc&qid=1660771932&rnid=156424011&ref=lp_156424011_nr_n_7
201,LGBTQ+ eBooks,Literature & Fiction,0,0,0,0,https://www.amazon.com/s?bbn=156424011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156424011%2Cn%3A172503011&dc&qid=1660771932&rnid=156424011&ref=lp_156424011_nr_n_8
202,LGBTQ+ eBooks,Mystery & Detective,0,0,0,0,https://www.amazon.com/s?bbn=156424011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156424011%2Cn%3A7130633011&dc&qid=1660771932&rnid=156424011&ref=lp_156424011_nr_n_9
203,LGBTQ+ eBooks,Poetry,0,0,0,0,https://www.amazon.com/s?bbn=156424011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156424011%2Cn%3A6361450011&dc&qid=1660771932&rnid=156424011&ref=lp_156424011_nr_n_10
204,LGBTQ+ eBooks,Politics,0,0,0,0,https://www.amazon.com/s?bbn=156424011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156424011%2Cn%3A10886547011&dc&qid=1660771932&rnid=156424011&ref=lp_156424011_nr_n_11
205,LGBTQ+ eBooks,Romance,0,0,0,0,https://www.amazon.com/s?bbn=156424011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156424011%2Cn%3A10886541011&dc&qid=1660771932&rnid=156424011&ref=lp_156424011_nr_n_12
206,LGBTQ+ eBooks,Travel,0,0,0,0,https://www.amazon.com/s?bbn=156424011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156424011%2Cn%3A10886546011&dc&qid=1660771932&rnid=156424011&ref=lp_156424011_nr_n_13
207,Literature & Fiction,Absurdist,0,0,0,0,https://www.amazon.com/s?bbn=157028011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A14530448011&dc&qid=1660771935&rnid=157028011&ref=lp_157028011_nr_n_0
208,Literature & Fiction,Action & Adventure,0,0,0,0,https://www.amazon.com/s?bbn=157028011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157055011&dc&qid=1660771935&rnid=157028011&ref=lp_157028011_nr_n_1
209,Literature & Fiction,Adaptations & Pastiche,0,0,0,0,https://www.amazon.com/s?bbn=157028011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A18623138011&dc&qid=1660771935&rnid=157028011&ref=lp_157028011_nr_n_2
210,Literature & Fiction,Animals,0,0,0,0,https://www.amazon.com/s?bbn=157028011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A16232447011&dc&qid=1660771935&rnid=157028011&ref=lp_157028011_nr_n_3
211,Literature & Fiction,Anthologies & Literature Collections,0,0,0,0,https://www.amazon.com/s?bbn=157028011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A7588742011&dc&qid=1660771935&rnid=157028011&ref=lp_157028011_nr_n_4
212,Literature & Fiction,Black & African American,0,0,0,0,https://www.amazon.com/s?bbn=157028011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157108011&dc&qid=1660771935&rnid=157028011&ref=lp_157028011_nr_n_5
213,Literature & Fiction,British,0,0,0,0,https://www.amazon.com/s?bbn=157028011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157089011&dc&qid=1660771935&rnid=157028011&ref=lp_157028011_nr_n_6
214,Literature & Fiction,Classics,0,0,0,0,https://www.amazon.com/s?bbn=157028011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157050011&dc&qid=1660771935&rnid=157028011&ref=lp_157028011_nr_n_7
215,Literature & Fiction,Contemporary Fiction,0,0,0,0,https://www.amazon.com/s?bbn=157028011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157052011&dc&qid=1660771935&rnid=157028011&ref=lp_157028011_nr_n_8
216,Literature & Fiction,Drama & Plays,0,0,0,0,https://www.amazon.com/s?bbn=157028011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157038011&dc&qid=1660771935&rnid=157028011&ref=lp_157028011_nr_n_9
217,Literature & Fiction,Erotica,0,0,0,0,https://www.amazon.com/s?bbn=157028011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A157057011&dc&qid=1660771935&rnid=157028011&ref=lp_157028011_nr_n_10
218,Literature & Fiction,Essays & Correspondence,0,0,0,0,https://www.amazon.com/s?bbn=157028011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A157028011%2Cn%3A7588757011&dc&qid=1660771935&rnid=157028011&ref=lp_157028011_nr_n_11
