0,,,,,,,,,,,
12,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  First Time Sewing: The Absolute Beginner's Guide ,124093,11,https://www.amazon.com/Sewing-Editors-Creative-Publishing-international-ebook/dp/B00MIWV0C0/ref=sr_1_12?qid=1682542863&s=digital-text&sr=1-12
13,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  Dress Codes: How the Laws of Fashion Made History ,212129,9,https://www.amazon.com/Dress-Codes-Laws-Fashion-History-ebook/dp/B08BZWPLYY/ref=sr_1_13?qid=1682542863&s=digital-text&sr=1-13
14,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  How to Get Dressed: A Costume Designer's Secrets for Making Your Clothes Look  Fit  and Feel Amazing ,337196,4,https://www.amazon.com/How-Get-Dressed-Costume-Designers-ebook/dp/B00N6PFEG6/ref=sr_1_14?qid=1682542863&s=digital-text&sr=1-14
15,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  Amy Herzog's Ultimate Sweater Book: The Essential Guide for Adventurous Knitters ,47757,13,https://www.amazon.com/Amy-Herzogs-Ultimate-Sweater-Book-ebook/dp/B07BFTR3CF/ref=sr_1_15?qid=1682542863&s=digital-text&sr=1-15
16,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  Embroidery: A Step-by-Step Guide to More Than 200 Stitches ,156866,5,https://www.amazon.com/Embroidery-Step-Step-Guide-Stitches-ebook/dp/B07WG55L5S/ref=sr_1_16?qid=1682542863&s=digital-text&sr=1-16
17,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  Patternmaking for Fashion Design ,336649,9,https://www.amazon.com/Patternmaking-Fashion-Design-Joseph-Armstrong-ebook/dp/B009TGBQNG/ref=sr_1_17?qid=1682543150&s=digital-text&sr=1-17
18,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  Japanese Knitting Stitch Bible: 260 Exquisite Patterns by Hitomi Shida ,335853,9,https://www.amazon.com/Japanese-Knitting-Stitch-Bible-Exquisite-ebook/dp/B06XFZ4NPC/ref=sr_1_18?qid=1682543150&s=digital-text&sr=1-18
19,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  Ahead of the Curve: Learn to Fit and Sew Amazing Clothes for Your Curves ,242425,9,https://www.amazon.com/Ahead-Curve-Amazing-Clothes-Curves-ebook/dp/B09G9J2J2G/ref=sr_1_19?qid=1682543150&s=digital-text&sr=1-19
20,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  The Knitter's Book of Socks: The Yarn Lover's Ultimate Guide to Creating Socks That Fit Well  Feel Great  and Last a Lifetime ,257440,11,https://www.amazon.com/Knitters-Book-Socks-Ultimate-Creating-ebook/dp/B004LROUYU/ref=sr_1_20?qid=1682543150&s=digital-text&sr=1-20
21,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  Max Factor: The Man Who Changed the Faces of the World ,443679,11,https://www.amazon.com/Max-Factor-Changed-Faces-World-ebook/dp/B00EXC6MAI/ref=sr_1_21?qid=1682543150&s=digital-text&sr=1-21
22,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  Hello Hexie!: 20 Easy Crochet Patterns from Simple Granny Hexagons ,424520,12,https://www.amazon.com/Hello-Hexie-crochet-patterns-hexagons-ebook/dp/B096N2HT4B/ref=sr_1_22?qid=1682543150&s=digital-text&sr=1-22
23,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  Metric Pattern Cutting for Menswear ,1004602,9,https://www.amazon.com/Pattern-Cutting-Menswear-Winifred-Aldrich-ebook/dp/B008GI0I8C/ref=sr_1_23?qid=1682543150&s=digital-text&sr=1-23
24,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  A Stitch in Time in Applewell: A feel-good romance to make you smile (Applewell Village Book 3) ,360231,0,https://www.amazon.com/Stitch-Time-Applewell-feel-good-romance-ebook/dp/B09QPPWZFZ/ref=sr_1_24?qid=1682543150&s=digital-text&sr=1-24
25,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  Custom Socks: Knit to Fit Your Feet ,447800,12,https://www.amazon.com/Custom-Socks-Knit-Your-Feet-ebook/dp/B011P6P9JO/ref=sr_1_25?qid=1682543150&s=digital-text&sr=1-25
26,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  Faerie Knitting: 14 Tales of Love and Magic ,85515,2,https://www.amazon.com/Faerie-Knitting-Tales-Love-Magic-ebook/dp/B07CL4VP2D/ref=sr_1_26?qid=1682543150&s=digital-text&sr=1-26
27,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  Knit to Flatter: The Only Instructions You'll Ever Need to Knit Sweaters that make You Look Good and Feel Great! ,369151,9,https://www.amazon.com/Knit-Flatter-instructions-youll-sweaters-ebook/dp/B00J0RP7RK/ref=sr_1_27?qid=1682543150&s=digital-text&sr=1-27
28,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  Sew Your Own Wardrobe: More Than 80 Techniques ,340632,9,https://www.amazon.com/Sew-Your-Own-Wardrobe-Techniques-ebook/dp/B08Q855YJP/ref=sr_1_28?qid=1682543150&s=digital-text&sr=1-28
29,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  Knit 2 Socks in 1: Discover the Easy Magic of Turning One Long Sock into a Pair! Choose from 21 Original Designs  in All Sizes ,328611,17,https://www.amazon.com/Knit-Socks-Discover-Turning-Original-ebook/dp/B08WK6TQWR/ref=sr_1_29?qid=1682543150&s=digital-text&sr=1-29
30,Arts & Photography,Fashion,0,0,0,finale,https://www.amazon.com/s?bbn=154607011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154656011&dc&qid=1660771887&rnid=154607011&ref=lp_154607011_nr_n_3,  You Can Knit That: Foolproof Instructions for Fabulous Sweaters ,227468,2,https://www.amazon.com/You-Can-Knit-That-Instructions-ebook/dp/B01IDGS4PK/ref=sr_1_30?qid=1682543150&s=digital-text&sr=1-30
