,url_categorie,cat1,cat2,cat3,cat4,cat5,cat6,titre,rang,lien
134,https://www.amazon.com/s?bbn=154715011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154715011%2Cn%3A154719011&dc&qid=1689403334&rnid=154715011&ref=lp_154715011_nr_n_4,Arts & Photography,Photography,Color,,,,Light & How to Photograph It: The professional approach to capturing every type of light,,https://www.amazon.com/Light-How-Photograph-Heart-Photography-ebook/dp/B088G23WVQ/ref=sr_1_7?dib=eyJ2IjoiMSJ9.lqbYQxXCIepVg67LqqMpyjAo78_Yfbw-ff05YDd5qEGf8RW8Xho6hcNmRCYjf4ricjR-VPtYnR4rcjeoHRb8s78hAvbCAylgPgfMz3DyhJsonfiuVeDJ09QlPvz6qZJnxiExGN9GIhcNtAgP-mCj002Jb-5ZI734t_XBKLdP8rk-F54bov1PMXQFUHhz_4jqUMjBF0_4jOVu5gTwhqQS554qbKp66jgjnbm9Wg2-N0A.T6V1ECLfF84O9mYnrm9pqOukF6E4n03DuATjxs-iMWk&dib_tag=se&qid=1709594015&s=digital-text&sr=1-7
135,https://www.amazon.com/s?bbn=154715011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154715011%2Cn%3A154719011&dc&qid=1689403334&rnid=154715011&ref=lp_154715011_nr_n_4,Arts & Photography,Photography,Color,,,,iPhone Photography Mastery Course 2024: Digital Photography & Videography Made Easy on iPhone with Expert Tips & Hacks,,https://www.amazon.com/iPhone-Photography-Mastery-Course-2024-ebook/dp/B0CSRVZBNS/ref=sr_1_8?dib=eyJ2IjoiMSJ9.lqbYQxXCIepVg67LqqMpyjAo78_Yfbw-ff05YDd5qEGf8RW8Xho6hcNmRCYjf4ricjR-VPtYnR4rcjeoHRb8s78hAvbCAylgPgfMz3DyhJsonfiuVeDJ09QlPvz6qZJnxiExGN9GIhcNtAgP-mCj002Jb-5ZI734t_XBKLdP8rk-F54bov1PMXQFUHhz_4jqUMjBF0_4jOVu5gTwhqQS554qbKp66jgjnbm9Wg2-N0A.T6V1ECLfF84O9mYnrm9pqOukF6E4n03DuATjxs-iMWk&dib_tag=se&qid=1709594015&s=digital-text&sr=1-8
136,https://www.amazon.com/s?bbn=154715011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154715011%2Cn%3A154719011&dc&qid=1689403334&rnid=154715011&ref=lp_154715011_nr_n_4,Arts & Photography,Photography,Color,,,,Michael Freeman On... Black & White: The Ultimate Photography Masterclass (Michael Freeman Masterclasses),,https://www.amazon.com/Michael-Freeman-Black-White-Photography-ebook/dp/B0BSL7HHPH/ref=sr_1_9?dib=eyJ2IjoiMSJ9.lqbYQxXCIepVg67LqqMpyjAo78_Yfbw-ff05YDd5qEGf8RW8Xho6hcNmRCYjf4ricjR-VPtYnR4rcjeoHRb8s78hAvbCAylgPgfMz3DyhJsonfiuVeDJ09QlPvz6qZJnxiExGN9GIhcNtAgP-mCj002Jb-5ZI734t_XBKLdP8rk-F54bov1PMXQFUHhz_4jqUMjBF0_4jOVu5gTwhqQS554qbKp66jgjnbm9Wg2-N0A.T6V1ECLfF84O9mYnrm9pqOukF6E4n03DuATjxs-iMWk&dib_tag=se&qid=1709594015&s=digital-text&sr=1-9
137,https://www.amazon.com/s?bbn=154715011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154715011%2Cn%3A154719011&dc&qid=1689403334&rnid=154715011&ref=lp_154715011_nr_n_4,Arts & Photography,Photography,Color,,,,Michael Freeman On... Color & Tone (Michael Freeman Masterclasses),,https://www.amazon.com/Michael-Freeman-Color-Tone-Masterclasses-ebook/dp/B0B9MK926H/ref=sr_1_10?dib=eyJ2IjoiMSJ9.lqbYQxXCIepVg67LqqMpyjAo78_Yfbw-ff05YDd5qEGf8RW8Xho6hcNmRCYjf4ricjR-VPtYnR4rcjeoHRb8s78hAvbCAylgPgfMz3DyhJsonfiuVeDJ09QlPvz6qZJnxiExGN9GIhcNtAgP-mCj002Jb-5ZI734t_XBKLdP8rk-F54bov1PMXQFUHhz_4jqUMjBF0_4jOVu5gTwhqQS554qbKp66jgjnbm9Wg2-N0A.T6V1ECLfF84O9mYnrm9pqOukF6E4n03DuATjxs-iMWk&dib_tag=se&qid=1709594015&s=digital-text&sr=1-10
138,https://www.amazon.com/s?bbn=154715011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154715011%2Cn%3A154719011&dc&qid=1689403334&rnid=154715011&ref=lp_154715011_nr_n_4,Arts & Photography,Photography,Color,,,,"Understanding Color in Photography: Using Color, Composition, and Exposure to Create Vivid Photos",,https://www.amazon.com/Understanding-Color-Photography-Composition-Exposure-ebook/dp/B01NAFLCT2/ref=sr_1_11?dib=eyJ2IjoiMSJ9.lqbYQxXCIepVg67LqqMpyjAo78_Yfbw-ff05YDd5qEGf8RW8Xho6hcNmRCYjf4ricjR-VPtYnR4rcjeoHRb8s78hAvbCAylgPgfMz3DyhJsonfiuVeDJ09QlPvz6qZJnxiExGN9GIhcNtAgP-mCj002Jb-5ZI734t_XBKLdP8rk-F54bov1PMXQFUHhz_4jqUMjBF0_4jOVu5gTwhqQS554qbKp66jgjnbm9Wg2-N0A.T6V1ECLfF84O9mYnrm9pqOukF6E4n03DuATjxs-iMWk&dib_tag=se&qid=1709594015&s=digital-text&sr=1-11
139,https://www.amazon.com/s?bbn=154715011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154715011%2Cn%3A154719011&dc&qid=1689403334&rnid=154715011&ref=lp_154715011_nr_n_4,Arts & Photography,Photography,Color,,,,Close-Up and Macro Photography: Art and Techniques,,https://www.amazon.com/Close-Up-Macro-Photography-Art-Techniques-ebook/dp/B00FIP8ZDG/ref=sr_1_12?dib=eyJ2IjoiMSJ9.lqbYQxXCIepVg67LqqMpyjAo78_Yfbw-ff05YDd5qEGf8RW8Xho6hcNmRCYjf4ricjR-VPtYnR4rcjeoHRb8s78hAvbCAylgPgfMz3DyhJsonfiuVeDJ09QlPvz6qZJnxiExGN9GIhcNtAgP-mCj002Jb-5ZI734t_XBKLdP8rk-F54bov1PMXQFUHhz_4jqUMjBF0_4jOVu5gTwhqQS554qbKp66jgjnbm9Wg2-N0A.T6V1ECLfF84O9mYnrm9pqOukF6E4n03DuATjxs-iMWk&dib_tag=se&qid=1709594015&s=digital-text&sr=1-12
140,https://www.amazon.com/s?bbn=154715011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154715011%2Cn%3A154719011&dc&qid=1689403334&rnid=154715011&ref=lp_154715011_nr_n_4,Arts & Photography,Photography,Color,,,,Crystal Ball Photography: How to take breathtaking photos with a crystal ball,,https://www.amazon.com/Crystal-Ball-Photography-breathtaking-crystal-ebook/dp/B07HDVD6KK/ref=sr_1_13?dib=eyJ2IjoiMSJ9.lqbYQxXCIepVg67LqqMpyjAo78_Yfbw-ff05YDd5qEGf8RW8Xho6hcNmRCYjf4ricjR-VPtYnR4rcjeoHRb8s78hAvbCAylgPgfMz3DyhJsonfiuVeDJ09QlPvz6qZJnxiExGN9GIhcNtAgP-mCj002Jb-5ZI734t_XBKLdP8rk-F54bov1PMXQFUHhz_4jqUMjBF0_4jOVu5gTwhqQS554qbKp66jgjnbm9Wg2-N0A.T6V1ECLfF84O9mYnrm9pqOukF6E4n03DuATjxs-iMWk&dib_tag=se&qid=1709594015&s=digital-text&sr=1-13
141,https://www.amazon.com/s?bbn=154715011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154715011%2Cn%3A154719011&dc&qid=1689403334&rnid=154715011&ref=lp_154715011_nr_n_4,Arts & Photography,Photography,Color,,,,Chroma: A Photographer's Guide to Lighting with Color,,https://www.amazon.com/Chroma-Photographers-Guide-Lighting-Color-ebook/dp/B07CSKDN5V/ref=sr_1_14?dib=eyJ2IjoiMSJ9.lqbYQxXCIepVg67LqqMpyjAo78_Yfbw-ff05YDd5qEGf8RW8Xho6hcNmRCYjf4ricjR-VPtYnR4rcjeoHRb8s78hAvbCAylgPgfMz3DyhJsonfiuVeDJ09QlPvz6qZJnxiExGN9GIhcNtAgP-mCj002Jb-5ZI734t_XBKLdP8rk-F54bov1PMXQFUHhz_4jqUMjBF0_4jOVu5gTwhqQS554qbKp66jgjnbm9Wg2-N0A.T6V1ECLfF84O9mYnrm9pqOukF6E4n03DuATjxs-iMWk&dib_tag=se&qid=1709594015&s=digital-text&sr=1-14
142,https://www.amazon.com/s?bbn=154715011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154715011%2Cn%3A154719011&dc&qid=1689403334&rnid=154715011&ref=lp_154715011_nr_n_4,Arts & Photography,Photography,Color,,,,Nature as Inspiration for Art: The Elements and Principles of Design in Nature with Photography and Other Mediums,,https://www.amazon.com/Nature-Inspiration-Art-Principles-Photography-ebook/dp/B0CS8V7PMT/ref=sr_1_15?dib=eyJ2IjoiMSJ9.lqbYQxXCIepVg67LqqMpyjAo78_Yfbw-ff05YDd5qEGf8RW8Xho6hcNmRCYjf4ricjR-VPtYnR4rcjeoHRb8s78hAvbCAylgPgfMz3DyhJsonfiuVeDJ09QlPvz6qZJnxiExGN9GIhcNtAgP-mCj002Jb-5ZI734t_XBKLdP8rk-F54bov1PMXQFUHhz_4jqUMjBF0_4jOVu5gTwhqQS554qbKp66jgjnbm9Wg2-N0A.T6V1ECLfF84O9mYnrm9pqOukF6E4n03DuATjxs-iMWk&dib_tag=se&qid=1709594015&s=digital-text&sr=1-15
143,https://www.amazon.com/s?bbn=154715011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A154715011%2Cn%3A154719011&dc&qid=1689403334&rnid=154715011&ref=lp_154715011_nr_n_4,Arts & Photography,Photography,Color,,,,"The Ultimate Guide To The GoPro Hero 12: Video, Photo and Storytelling",,https://www.amazon.com/Ultimate-Guide-GoPro-Hero-Storytelling-ebook/dp/B0CJCNTB1Q/ref=sr_1_16?dib=eyJ2IjoiMSJ9.lqbYQxXCIepVg67LqqMpyjAo78_Yfbw-ff05YDd5qEGf8RW8Xho6hcNmRCYjf4ricjR-VPtYnR4rcjeoHRb8s78hAvbCAylgPgfMz3DyhJsonfiuVeDJ09QlPvz6qZJnxiExGN9GIhcNtAgP-mCj002Jb-5ZI734t_XBKLdP8rk-F54bov1PMXQFUHhz_4jqUMjBF0_4jOVu5gTwhqQS554qbKp66jgjnbm9Wg2-N0A.T6V1ECLfF84O9mYnrm9pqOukF6E4n03DuATjxs-iMWk&dib_tag=se&qid=1709594015&s=digital-text&sr=1-16
144,https://www.amazon.com/s?bbn=154781011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154754011%2Cn%3A154781011%2Cn%3A10332408011&dc&qid=1689403471&rnid=154781011&ref=lp_154781011_nr_n_0,Biographies & Memoirs,Historical,Africa,,,,A Moveable Feast: The Restored Edition,,https://www.amazon.com/Moveable-Feast-Restored-Ernest-Hemingway-ebook/dp/B002F08230/ref=sr_1_1?dib=eyJ2IjoiMSJ9.KXdqvfnsQ0JDVicTnyI5M1ts5UXW3SSvXhsVmimzSTX1tj-jm5thZob2JwSXm8OqYWP90FK2eXKVOGeJdG6Il2CA5u8YfNj7LStdsdpoDfL6COSuPQvNPTcMTnnCMHTFS9ASbzckLf1hzqzG99WUrMfuCq-moNTmpTCI5QtrsqwXUir7oujbxyLpM61yyXZja1zmIf8398kn33kAs_UC96cRiMAnOchtOXRz290HhdA.leY0ji1_VfvFO7iFEO2Nn9l3R3q6duqyECh3g8_eY9A&dib_tag=se&qid=1709594436&s=digital-text&sr=1-1
145,https://www.amazon.com/s?bbn=154781011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154754011%2Cn%3A154781011%2Cn%3A10332408011&dc&qid=1689403471&rnid=154781011&ref=lp_154781011_nr_n_0,Biographies & Memoirs,Historical,Africa,,,,"King Leopold's Ghost: A Story of Greed, Terror, and Heroism in Colonial Africa",,https://www.amazon.com/King-Leopolds-Ghost-Heroism-Colonial-ebook/dp/B004KZOWEG/ref=sr_1_2?dib=eyJ2IjoiMSJ9.KXdqvfnsQ0JDVicTnyI5M1ts5UXW3SSvXhsVmimzSTX1tj-jm5thZob2JwSXm8OqYWP90FK2eXKVOGeJdG6Il2CA5u8YfNj7LStdsdpoDfL6COSuPQvNPTcMTnnCMHTFS9ASbzckLf1hzqzG99WUrMfuCq-moNTmpTCI5QtrsqwXUir7oujbxyLpM61yyXZja1zmIf8398kn33kAs_UC96cRiMAnOchtOXRz290HhdA.leY0ji1_VfvFO7iFEO2Nn9l3R3q6duqyECh3g8_eY9A&dib_tag=se&qid=1709594436&s=digital-text&sr=1-2
146,https://www.amazon.com/s?bbn=154781011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154754011%2Cn%3A154781011%2Cn%3A10332408011&dc&qid=1689403471&rnid=154781011&ref=lp_154781011_nr_n_0,Biographies & Memoirs,Historical,Africa,,,,Long Walk to Freedom: The Autobiography of Nelson Mandela,,https://www.amazon.com/Long-Walk-Freedom-Autobiography-Mandela-ebook/dp/B0015T6G2G/ref=sr_1_3?dib=eyJ2IjoiMSJ9.KXdqvfnsQ0JDVicTnyI5M1ts5UXW3SSvXhsVmimzSTX1tj-jm5thZob2JwSXm8OqYWP90FK2eXKVOGeJdG6Il2CA5u8YfNj7LStdsdpoDfL6COSuPQvNPTcMTnnCMHTFS9ASbzckLf1hzqzG99WUrMfuCq-moNTmpTCI5QtrsqwXUir7oujbxyLpM61yyXZja1zmIf8398kn33kAs_UC96cRiMAnOchtOXRz290HhdA.leY0ji1_VfvFO7iFEO2Nn9l3R3q6duqyECh3g8_eY9A&dib_tag=se&qid=1709594436&s=digital-text&sr=1-3
147,https://www.amazon.com/s?bbn=154781011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154754011%2Cn%3A154781011%2Cn%3A10332408011&dc&qid=1689403471&rnid=154781011&ref=lp_154781011_nr_n_0,Biographies & Memoirs,Historical,Africa,,,,"Hero of the Empire: The Boer War, a Daring Escape, and the Making of Winston Churchill",,https://www.amazon.com/Hero-Empire-Daring-Winston-Churchill-ebook/dp/B015BCVX0M/ref=sr_1_4?dib=eyJ2IjoiMSJ9.KXdqvfnsQ0JDVicTnyI5M1ts5UXW3SSvXhsVmimzSTX1tj-jm5thZob2JwSXm8OqYWP90FK2eXKVOGeJdG6Il2CA5u8YfNj7LStdsdpoDfL6COSuPQvNPTcMTnnCMHTFS9ASbzckLf1hzqzG99WUrMfuCq-moNTmpTCI5QtrsqwXUir7oujbxyLpM61yyXZja1zmIf8398kn33kAs_UC96cRiMAnOchtOXRz290HhdA.leY0ji1_VfvFO7iFEO2Nn9l3R3q6duqyECh3g8_eY9A&dib_tag=se&qid=1709594436&s=digital-text&sr=1-4
148,https://www.amazon.com/s?bbn=154781011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154754011%2Cn%3A154781011%2Cn%3A10332408011&dc&qid=1689403471&rnid=154781011&ref=lp_154781011_nr_n_0,Biographies & Memoirs,Historical,Africa,,,,Into Africa: The Epic Adventures of Stanley and Livingstone,,https://www.amazon.com/Into-Africa-Adventures-Stanley-Livingstone-ebook/dp/B000FBFNCO/ref=sr_1_5?dib=eyJ2IjoiMSJ9.KXdqvfnsQ0JDVicTnyI5M1ts5UXW3SSvXhsVmimzSTX1tj-jm5thZob2JwSXm8OqYWP90FK2eXKVOGeJdG6Il2CA5u8YfNj7LStdsdpoDfL6COSuPQvNPTcMTnnCMHTFS9ASbzckLf1hzqzG99WUrMfuCq-moNTmpTCI5QtrsqwXUir7oujbxyLpM61yyXZja1zmIf8398kn33kAs_UC96cRiMAnOchtOXRz290HhdA.leY0ji1_VfvFO7iFEO2Nn9l3R3q6duqyECh3g8_eY9A&dib_tag=se&qid=1709594436&s=digital-text&sr=1-5
149,https://www.amazon.com/s?bbn=154781011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154754011%2Cn%3A154781011%2Cn%3A10332408011&dc&qid=1689403471&rnid=154781011&ref=lp_154781011_nr_n_0,Biographies & Memoirs,Historical,Africa,,,,Tobacco Rose,,https://www.amazon.com/Tobacco-Rose-Florence-Love-Karsner-ebook/dp/B09KF5NP14/ref=sr_1_6?dib=eyJ2IjoiMSJ9.KXdqvfnsQ0JDVicTnyI5M1ts5UXW3SSvXhsVmimzSTX1tj-jm5thZob2JwSXm8OqYWP90FK2eXKVOGeJdG6Il2CA5u8YfNj7LStdsdpoDfL6COSuPQvNPTcMTnnCMHTFS9ASbzckLf1hzqzG99WUrMfuCq-moNTmpTCI5QtrsqwXUir7oujbxyLpM61yyXZja1zmIf8398kn33kAs_UC96cRiMAnOchtOXRz290HhdA.leY0ji1_VfvFO7iFEO2Nn9l3R3q6duqyECh3g8_eY9A&dib_tag=se&qid=1709594436&s=digital-text&sr=1-6
150,https://www.amazon.com/s?bbn=154781011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154754011%2Cn%3A154781011%2Cn%3A10332408011&dc&qid=1689403471&rnid=154781011&ref=lp_154781011_nr_n_0,Biographies & Memoirs,Historical,Africa,,,,SAS Ghost Patrol: The Ultra-Secret Unit That Posed as Nazi Stormtroopers,,https://www.amazon.com/SAS-Ghost-Patrol-Ultra-Secret-Stormtroopers-ebook/dp/B07HNK37SD/ref=sr_1_7?dib=eyJ2IjoiMSJ9.KXdqvfnsQ0JDVicTnyI5M1ts5UXW3SSvXhsVmimzSTX1tj-jm5thZob2JwSXm8OqYWP90FK2eXKVOGeJdG6Il2CA5u8YfNj7LStdsdpoDfL6COSuPQvNPTcMTnnCMHTFS9ASbzckLf1hzqzG99WUrMfuCq-moNTmpTCI5QtrsqwXUir7oujbxyLpM61yyXZja1zmIf8398kn33kAs_UC96cRiMAnOchtOXRz290HhdA.leY0ji1_VfvFO7iFEO2Nn9l3R3q6duqyECh3g8_eY9A&dib_tag=se&qid=1709594436&s=digital-text&sr=1-7
151,https://www.amazon.com/s?bbn=154781011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154754011%2Cn%3A154781011%2Cn%3A10332408011&dc&qid=1689403471&rnid=154781011&ref=lp_154781011_nr_n_0,Biographies & Memoirs,Historical,Africa,,,,The Man Who Knew Infinity: A Life of the Genius Ramanujan,,https://www.amazon.com/Man-Who-Knew-Infinity-ebook/dp/B00BW4VEGM/ref=sr_1_8?dib=eyJ2IjoiMSJ9.KXdqvfnsQ0JDVicTnyI5M1ts5UXW3SSvXhsVmimzSTX1tj-jm5thZob2JwSXm8OqYWP90FK2eXKVOGeJdG6Il2CA5u8YfNj7LStdsdpoDfL6COSuPQvNPTcMTnnCMHTFS9ASbzckLf1hzqzG99WUrMfuCq-moNTmpTCI5QtrsqwXUir7oujbxyLpM61yyXZja1zmIf8398kn33kAs_UC96cRiMAnOchtOXRz290HhdA.leY0ji1_VfvFO7iFEO2Nn9l3R3q6duqyECh3g8_eY9A&dib_tag=se&qid=1709594436&s=digital-text&sr=1-8
152,https://www.amazon.com/s?bbn=154781011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154754011%2Cn%3A154781011%2Cn%3A10332408011&dc&qid=1689403471&rnid=154781011&ref=lp_154781011_nr_n_0,Biographies & Memoirs,Historical,Africa,,,,Desert Queen,,https://www.amazon.com/Desert-Queen-Janet-Wallach-ebook/dp/B004BLK7HU/ref=sr_1_9?dib=eyJ2IjoiMSJ9.KXdqvfnsQ0JDVicTnyI5M1ts5UXW3SSvXhsVmimzSTX1tj-jm5thZob2JwSXm8OqYWP90FK2eXKVOGeJdG6Il2CA5u8YfNj7LStdsdpoDfL6COSuPQvNPTcMTnnCMHTFS9ASbzckLf1hzqzG99WUrMfuCq-moNTmpTCI5QtrsqwXUir7oujbxyLpM61yyXZja1zmIf8398kn33kAs_UC96cRiMAnOchtOXRz290HhdA.leY0ji1_VfvFO7iFEO2Nn9l3R3q6duqyECh3g8_eY9A&dib_tag=se&qid=1709594436&s=digital-text&sr=1-9
153,https://www.amazon.com/s?bbn=154781011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154754011%2Cn%3A154781011%2Cn%3A10332408011&dc&qid=1689403471&rnid=154781011&ref=lp_154781011_nr_n_0,Biographies & Memoirs,Historical,Africa,,,,Memoirs of a Stuka Pilot,,https://www.amazon.com/Memoirs-Stuka-Pilot-Helmit-Mahlke-ebook/dp/B00ISYMY4U/ref=sr_1_10?dib=eyJ2IjoiMSJ9.KXdqvfnsQ0JDVicTnyI5M1ts5UXW3SSvXhsVmimzSTX1tj-jm5thZob2JwSXm8OqYWP90FK2eXKVOGeJdG6Il2CA5u8YfNj7LStdsdpoDfL6COSuPQvNPTcMTnnCMHTFS9ASbzckLf1hzqzG99WUrMfuCq-moNTmpTCI5QtrsqwXUir7oujbxyLpM61yyXZja1zmIf8398kn33kAs_UC96cRiMAnOchtOXRz290HhdA.leY0ji1_VfvFO7iFEO2Nn9l3R3q6duqyECh3g8_eY9A&dib_tag=se&qid=1709594436&s=digital-text&sr=1-10
154,https://www.amazon.com/s?bbn=154781011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154754011%2Cn%3A154781011%2Cn%3A10332408011&dc&qid=1689403471&rnid=154781011&ref=lp_154781011_nr_n_0,Biographies & Memoirs,Historical,Africa,,,,"Until the Eyes Shut: Memories of a machine gunner on the Eastern Front, 1943-45",,https://www.amazon.com/Until-Eyes-Shut-Memories-machine-ebook/dp/B07YYNJMLC/ref=sr_1_11?dib=eyJ2IjoiMSJ9.KXdqvfnsQ0JDVicTnyI5M1ts5UXW3SSvXhsVmimzSTX1tj-jm5thZob2JwSXm8OqYWP90FK2eXKVOGeJdG6Il2CA5u8YfNj7LStdsdpoDfL6COSuPQvNPTcMTnnCMHTFS9ASbzckLf1hzqzG99WUrMfuCq-moNTmpTCI5QtrsqwXUir7oujbxyLpM61yyXZja1zmIf8398kn33kAs_UC96cRiMAnOchtOXRz290HhdA.leY0ji1_VfvFO7iFEO2Nn9l3R3q6duqyECh3g8_eY9A&dib_tag=se&qid=1709594436&s=digital-text&sr=1-11
155,https://www.amazon.com/s?bbn=154781011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154754011%2Cn%3A154781011%2Cn%3A10332408011&dc&qid=1689403471&rnid=154781011&ref=lp_154781011_nr_n_0,Biographies & Memoirs,Historical,Africa,,,,Empress of the East: How a European Slave Girl Became Queen of the Ottoman Empire,,https://www.amazon.com/Empress-East-European-Became-Ottoman-ebook/dp/B01MR1ZN3A/ref=sr_1_12?dib=eyJ2IjoiMSJ9.KXdqvfnsQ0JDVicTnyI5M1ts5UXW3SSvXhsVmimzSTX1tj-jm5thZob2JwSXm8OqYWP90FK2eXKVOGeJdG6Il2CA5u8YfNj7LStdsdpoDfL6COSuPQvNPTcMTnnCMHTFS9ASbzckLf1hzqzG99WUrMfuCq-moNTmpTCI5QtrsqwXUir7oujbxyLpM61yyXZja1zmIf8398kn33kAs_UC96cRiMAnOchtOXRz290HhdA.leY0ji1_VfvFO7iFEO2Nn9l3R3q6duqyECh3g8_eY9A&dib_tag=se&qid=1709594436&s=digital-text&sr=1-12
156,https://www.amazon.com/s?bbn=154781011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154754011%2Cn%3A154781011%2Cn%3A10332408011&dc&qid=1689403471&rnid=154781011&ref=lp_154781011_nr_n_0,Biographies & Memoirs,Historical,Africa,,,,Blood Brothers: The Dramatic Story of a Palestinian Christian Working for Peace in Israel,,https://www.amazon.com/Blood-Brothers-Dramatic-Palestinian-Christian-ebook/dp/B00CA0VTK8/ref=sr_1_13?dib=eyJ2IjoiMSJ9.KXdqvfnsQ0JDVicTnyI5M1ts5UXW3SSvXhsVmimzSTX1tj-jm5thZob2JwSXm8OqYWP90FK2eXKVOGeJdG6Il2CA5u8YfNj7LStdsdpoDfL6COSuPQvNPTcMTnnCMHTFS9ASbzckLf1hzqzG99WUrMfuCq-moNTmpTCI5QtrsqwXUir7oujbxyLpM61yyXZja1zmIf8398kn33kAs_UC96cRiMAnOchtOXRz290HhdA.leY0ji1_VfvFO7iFEO2Nn9l3R3q6duqyECh3g8_eY9A&dib_tag=se&qid=1709594436&s=digital-text&sr=1-13
157,https://www.amazon.com/s?bbn=154781011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154754011%2Cn%3A154781011%2Cn%3A10332408011&dc&qid=1689403471&rnid=154781011&ref=lp_154781011_nr_n_0,Biographies & Memoirs,Historical,Africa,,,,Don't Let's Go to the Dogs Tonight: An African Childhood,,https://www.amazon.com/Dont-Lets-Dogs-Tonight-Childhood-ebook/dp/B000FC1HQY/ref=sr_1_14?dib=eyJ2IjoiMSJ9.KXdqvfnsQ0JDVicTnyI5M1ts5UXW3SSvXhsVmimzSTX1tj-jm5thZob2JwSXm8OqYWP90FK2eXKVOGeJdG6Il2CA5u8YfNj7LStdsdpoDfL6COSuPQvNPTcMTnnCMHTFS9ASbzckLf1hzqzG99WUrMfuCq-moNTmpTCI5QtrsqwXUir7oujbxyLpM61yyXZja1zmIf8398kn33kAs_UC96cRiMAnOchtOXRz290HhdA.leY0ji1_VfvFO7iFEO2Nn9l3R3q6duqyECh3g8_eY9A&dib_tag=se&qid=1709594436&s=digital-text&sr=1-14
158,https://www.amazon.com/s?bbn=154781011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154754011%2Cn%3A154781011%2Cn%3A10332408011&dc&qid=1689403471&rnid=154781011&ref=lp_154781011_nr_n_0,Biographies & Memoirs,Historical,Africa,,,,The Last Mughal,,https://www.amazon.com/Last-Mughal-William-Dalrymple-ebook/dp/B000P28WVM/ref=sr_1_15?dib=eyJ2IjoiMSJ9.KXdqvfnsQ0JDVicTnyI5M1ts5UXW3SSvXhsVmimzSTX1tj-jm5thZob2JwSXm8OqYWP90FK2eXKVOGeJdG6Il2CA5u8YfNj7LStdsdpoDfL6COSuPQvNPTcMTnnCMHTFS9ASbzckLf1hzqzG99WUrMfuCq-moNTmpTCI5QtrsqwXUir7oujbxyLpM61yyXZja1zmIf8398kn33kAs_UC96cRiMAnOchtOXRz290HhdA.leY0ji1_VfvFO7iFEO2Nn9l3R3q6duqyECh3g8_eY9A&dib_tag=se&qid=1709594436&s=digital-text&sr=1-15
159,https://www.amazon.com/s?bbn=154781011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154754011%2Cn%3A154781011%2Cn%3A10332408011&dc&qid=1689403471&rnid=154781011&ref=lp_154781011_nr_n_0,Biographies & Memoirs,Historical,Africa,,,,"Sniper on the Eastern Front: The Memoirs of Sepp Allerberger, Knights Cross",,https://www.amazon.com/Sniper-Eastern-Front-Memoirs-Allerberger-ebook/dp/B005586WRW/ref=sr_1_16?dib=eyJ2IjoiMSJ9.KXdqvfnsQ0JDVicTnyI5M1ts5UXW3SSvXhsVmimzSTX1tj-jm5thZob2JwSXm8OqYWP90FK2eXKVOGeJdG6Il2CA5u8YfNj7LStdsdpoDfL6COSuPQvNPTcMTnnCMHTFS9ASbzckLf1hzqzG99WUrMfuCq-moNTmpTCI5QtrsqwXUir7oujbxyLpM61yyXZja1zmIf8398kn33kAs_UC96cRiMAnOchtOXRz290HhdA.leY0ji1_VfvFO7iFEO2Nn9l3R3q6duqyECh3g8_eY9A&dib_tag=se&qid=1709594436&s=digital-text&sr=1-16
